UniqueID,Yearplanted,Row,Tree,TaxonoriginalDN,Regen.strategy,Aridityclass,AridityIndex,Diam.1.w.Bark..mm.,Diam.2.Bark,Diam.1.peeled,Diam.2.peeled,Diamthickness.mm.,Volume.wood..cm3.,Leaf.dry.weight..g.,Wood.dry.weight..g.,Wooddensity.g.cm3.,Leaf.Area,Slice,Countedleaves,Total.Area,Average.Size,X.Area,SLA
2932,2000,190,28,Eucalyptus exserta,Combination,Semiarid,0.3765,9.52,9.73,7.71,7.78,1.88,2.69,0.8146,1.74,0.65,NA,UniqueID,7,60.787,8.684,10.421,74.62190032
2937,2000,191,9,Eucalyptus tereticornis subsp. basaltica,Combination,DrySubhumid,0.5699,16.12,15.18,14.12,13.33,1.925,6.51,2.2768,3.53,0.54,NA,UniqueID,6,163.459,27.243,28.024,71.79330639
2937,2000,191,11,Eucalyptus tereticornis subsp. basaltica,Combination,DrySubhumid,0.5699,13.25,13.96,12.07,10.74,2.2,4.56,1.8812,3.09,0.68,NA,UniqueID,6,124.925,20.821,21.417,66.40708059
2937,2000,191,12,Eucalyptus tereticornis subsp. basaltica,Combination,DrySubhumid,0.5699,10.22,11.23,9.37,8.37,1.855,3.4,2.1997,2.2,0.65,NA,UniqueID,5,188.281,37.656,32.279,85.59394463
2939,2000,193,9,Eucalyptus rubida subsp. barbigerorum,Combination,DrySubhumid,0.5872,10.82,10.58,8.11,9.14,2.075,2.81,3.9488,1.56,0.56,NA,UniqueID,7,180.518,25.788,30.948,45.71464749
2945,2000,192,21,Eucalyptus magnificata,Combination,DrySubhumid,0.5528,14.66,13.57,11.46,10.38,3.195,4.75,2.086,3.08,0.65,NA,UniqueID,6,150.297,25.049,25.767,72.05033557
2945,2000,192,22,Eucalyptus magnificata,Combination,DrySubhumid,0.5528,8.86,8.52,6.86,6.37,2.075,1.98,1.9411,1.34,0.68,NA,UniqueID,7,142.916,20.417,24.502,73.62629437
2945,2000,192,24,Eucalyptus magnificata,Combination,DrySubhumid,0.5528,11.38,10.75,8.47,9.27,2.195,3.03,2.9029,2.08,0.69,NA,UniqueID,7,152.818,21.831,26.199,52.64321885
2954,2000,186,11,Eucalyptus populnea subsp. bimbil,Combination,Semiarid,0.2372,8.68,8.88,6.36,6.46,2.37,1.93,2.0692,1.46,0.76,NA,UniqueID,6,78.534,13.089,13.464,37.95379857
2954,2000,186,12,Eucalyptus populnea subsp. bimbil,Combination,Semiarid,0.2372,10.32,10.47,7.98,7.91,2.45,2.86,2.3875,2.18,0.76,NA,UniqueID,6,88.609,14.768,15.191,37.11371728
2954,2000,186,13,Eucalyptus populnea subsp. bimbil,Combination,Semiarid,0.2372,14.43,13.89,11.39,10.42,3.255,4.98,2.2632,3.66,0.73,NA,UniqueID,7,84.53,12.076,14.492,37.34977024
2957,2000,185,28,Eucalyptus coolabah,Combination,Arid,0.1191,9.01,9.17,7.15,7.43,1.8,1.59,1.8049,1.12,0.7,NA,UniqueID,6,76.328,12.721,13.086,42.28932351
2957,2000,185,29,Eucalyptus coolabah,Combination,Arid,0.1191,9.38,8.81,7,6.73,2.23,1.65,1.369,1.05,0.64,NA,UniqueID,6,73.656,12.276,12.628,53.80277575
2957,2000,185,30,Eucalyptus coolabah,Combination,Arid,0.1191,8.02,8.66,6.42,6.49,1.885,1.88,2.3122,1.21,0.64,NA,UniqueID,7,108.265,15.466,18.561,46.82337168
3180,2001,220,13,Eucalyptus albopurpurea,Lignotuber,Semiarid,0.3017,11.43,10.69,9.08,8.45,2.295,3.35,3.575,2.36,0.7,NA,UniqueID,6,122.086,20.348,25.139,34.14993007
3180,2001,220,15,Eucalyptus albopurpurea,Lignotuber,Semiarid,0.3017,9.87,10.03,7.81,7.71,2.19,2.76,3.3475,1.97,0.71,NA,UniqueID,7,116.338,16.62,23.955,34.75369679
3180,2001,220,16,Eucalyptus albopurpurea,Lignotuber,Semiarid,0.3017,9.72,9.32,7.69,7.85,1.75,2.32,2.5945,1.69,0.73,NA,UniqueID,6,113.426,18.904,23.356,43.71786471
3183,2001,235,25,Eucalyptus behriana,Lignotuber,Semiarid,0.2803,10.87,10.73,8.42,8.6,2.29,3.03,3.8211,2.17,0.72,NA,UniqueID,8,143.496,17.937,29.548,37.55358405
3183,2001,235,27,Eucalyptus behriana,Lignotuber,Semiarid,0.2803,8.76,9.58,7.8,7.36,1.59,1.95,5.1007,1.44,0.74,NA,UniqueID,7,159.096,22.728,32.76,31.191013
3183,2001,235,28,Eucalyptus behriana,Lignotuber,Semiarid,0.2803,9.61,9.64,7.72,7.18,2.175,2.29,5.9828,1.75,0.76,NA,UniqueID,7,186.322,26.617,38.366,31.1429431
3433,2001,229,1,Eucalyptus falcata,Seeder,Arid,0.1617,8.57,9.48,6.66,7.63,1.88,2.29,1.3626,1.6,0.7,NA,UniqueID,6,48.884,8.147,10.066,35.87553207
3433,2001,229,2,Eucalyptus falcata,Seeder,Arid,0.1617,8.15,8.61,6.48,6.39,1.945,1.9,1.7933,1.42,0.75,NA,UniqueID,8,62.865,7.858,12.945,35.0554843
3433,2001,229,4,Eucalyptus falcata,Seeder,Arid,0.1617,8.47,8.83,6.82,6.02,2.23,1.88,2.3388,1.37,0.73,NA,UniqueID,7,76.385,10.912,15.729,32.65991107
3434,2001,227,9,Eucalyptus gardneri subsp. gardneri,Seeder,Arid,0.1617,8.56,8.26,6.85,6.64,1.665,2.11,1.554,1.63,0.77,NA,UniqueID,7,65.218,9.317,13.429,41.96782497
3434,2001,227,10,Eucalyptus gardneri subsp. gardneri,Seeder,Arid,0.1617,11.91,8.77,9.93,6.65,2.05,3.05,1.2995,2.31,0.76,NA,UniqueID,7,61.296,8.757,12.622,47.16891112
3438,2001,227,1,Eucalyptus astringens subsp. astringens,Seeder,Arid,0.1863,9.45,8.73,6.22,7.38,2.29,1.72,1.0074,1.26,0.73,NA,UniqueID,6,35.813,5.969,7.374,35.54993051
3438,2001,227,2,Eucalyptus astringens subsp. astringens,Seeder,Arid,0.1863,8.65,8.02,6.08,6.69,1.95,1.59,2.3327,1.18,0.74,NA,UniqueID,7,66.936,9.562,13.783,28.69464569
3438,2001,227,4,Eucalyptus astringens subsp. astringens,Seeder,Arid,0.1863,9.04,9.23,6.52,7.02,2.365,1.82,1.8451,1.37,0.75,NA,UniqueID,6,55.116,9.186,11.349,29.87155168
3467,2001,224,33,Eucalyptus extensa,Seeder,Arid,0.1509,11.5,11.09,9.88,9.01,1.85,3.45,1.3232,2.6,0.75,NA,UniqueID,6,38.474,6.412,7.922,29.07648126
3467,2001,224,34,Eucalyptus extensa,Seeder,Arid,0.1509,7.33,7.82,5.44,5.98,1.865,1.36,2.0503,1.06,0.78,NA,UniqueID,8,64.808,8.101,13.345,31.60903282
3467,2001,224,35,Eucalyptus extensa,Seeder,Arid,0.1509,10.45,10.78,8.28,7.87,2.54,1.81,1.6385,1.34,0.74,NA,UniqueID,7,56.472,8.067,11.628,34.46566982
3474,2001,235,5,Eucalyptus vittata,Seeder,Arid,0.1201,11.68,11.44,8.97,8.41,2.87,2.87,2.4841,2.22,0.77,NA,UniqueID,7,68.628,9.804,14.131,27.62690713
3474,2001,235,6,Eucalyptus vittata,Seeder,Arid,0.1201,10.32,10.62,8.58,7.82,2.27,2.66,3.2844,2.13,0.8,NA,UniqueID,6,86.479,14.413,17.807,26.33022774
3474,2001,235,8,Eucalyptus vittata,Seeder,Arid,0.1201,8.34,7.46,6.47,5.56,1.885,1.43,4.1757,1.19,0.83,NA,UniqueID,8,105.183,13.148,21.659,25.18930958
3480,2001,221,33,Eucalyptus distuberosa subsp. distuberosa,Seeder,Arid,0.1196,7.25,6.81,5.29,5.26,1.755,1.27,1.28,1.04,0.82,NA,UniqueID,6,38.417,6.403,7.91,30.01328125
3480,2001,221,34,Eucalyptus distuberosa subsp. distuberosa,Seeder,Arid,0.1196,11.84,10.75,8.94,7.84,2.905,2.69,2.0135,1.95,0.72,NA,UniqueID,6,64.818,10.803,13.347,32.19170598
3480,2001,221,35,Eucalyptus distuberosa subsp. distuberosa,Seeder,Arid,0.1196,9.14,8.8,6.42,6.81,2.355,1.71,2.0927,1.37,0.8,NA,UniqueID,6,59.313,9.885,12.213,28.34281072
3493,2001,224,29,Eucalyptus salicola,Seeder,Arid,0.0877,8.07,8.37,6.4,6.29,1.875,1.66,1.0687,1.26,0.76,NA,UniqueID,9,36.861,4.096,7.59,34.4914382
3493,2001,224,31,Eucalyptus salicola,Seeder,Arid,0.0877,9.37,8.94,7.34,6.74,2.115,2.17,1.4337,1.69,0.78,NA,UniqueID,6,44.481,7.414,9.159,31.0253191
3493,2001,224,32,Eucalyptus salicola,Seeder,Arid,0.0877,10.44,10.98,8.5,7.73,2.595,2.37,1.195,1.78,0.75,NA,UniqueID,7,41.801,5.972,8.607,34.97991632
3523,2001,224,21,Eucalyptus camaldulensis subsp. arida,Combination,Arid,0.1773,8.71,9.34,7.66,7.51,1.44,2.22,2.1449,1.38,0.62,NA,UniqueID,6,155.168,25.861,31.951,72.34276656
3523,2001,224,22,Eucalyptus camaldulensis subsp. arida,Combination,Arid,0.1773,7.41,7.23,5.13,5.31,2.1,1.36,2.1739,0.8,0.59,NA,UniqueID,6,176.321,29.387,36.307,81.10814665
3523,2001,224,23,Eucalyptus camaldulensis subsp. arida,Combination,Arid,0.1773,8.86,8.73,7.3,6.83,1.73,2.2,1.7624,1.21,0.55,NA,UniqueID,7,140.125,20.018,28.853,79.50805719
3536,2001,235,1,Eucalyptus cuprea,Lignotuber,Arid,0.1326,7.55,7.21,4.79,5.25,2.36,0.85,3.1072,0.63,0.74,NA,UniqueID,7,108.053,15.436,22.249,34.77503862
3536,2001,235,2,Eucalyptus cuprea,Lignotuber,Arid,0.1326,9.35,8.86,7,6.35,2.43,1.93,2.6313,1.41,0.73,NA,UniqueID,10,107.82,10.782,22.202,40.97594345
3536,2001,235,4,Eucalyptus cuprea,Lignotuber,Arid,0.1326,8.84,9.39,6.59,6.64,2.5,1.57,1.7657,1.12,0.71,NA,UniqueID,6,70.142,11.69,14.443,39.72475505
3549,2001,239,5,Eucalyptus drummondii,Lignotuber,DrySubhumid,0.5722,7.93,8.27,6.11,5.35,2.37,1.48,1.2106,0.94,0.64,NA,UniqueID,7,81.299,11.614,16.741,67.15595572
3549,2001,239,7,Eucalyptus drummondii,Lignotuber,DrySubhumid,0.5722,8.56,8.16,6.14,6.53,2.025,1.17,1.1699,0.75,0.64,NA,UniqueID,7,61.418,8.774,12.647,52.49850415
3565,2001,234,9,Eucalyptus vesiculosa,Seeder,Semiarid,0.2492,11.13,10.45,9.34,8.82,1.71,3.03,4.9493,2.21,0.73,NA,UniqueID,7,142.404,20.343,29.323,28.77255369
3565,2001,234,10,Eucalyptus vesiculosa,Seeder,Semiarid,0.2492,12.65,13.02,10.64,10.17,2.43,4.3,5.7935,3.13,0.73,NA,UniqueID,6,150.06,25.01,30.899,25.90144127
3579,2001,233,21,Eucalyptus purpurata,Seeder,Semiarid,0.2346,9.91,10.5,8.47,8.26,1.84,2.82,1.6744,2.07,0.73,NA,UniqueID,6,60.145,10.024,12.385,35.92032967
3579,2001,233,23,Eucalyptus purpurata,Seeder,Semiarid,0.2346,8.89,8.89,7.1,8.05,1.315,2.57,0.989,1.91,0.74,NA,UniqueID,7,35.126,5.018,7.233,35.51668352
3579,2001,233,24,Eucalyptus purpurata,Seeder,Semiarid,0.2346,8.53,8.32,6.58,6.69,1.79,1.81,2.5322,1.43,0.79,NA,UniqueID,8,78.061,9.758,16.074,30.82734381
3595,2001,232,25,Eucalyptus rigens,Lignotuber,Semiarid,0.2552,9.64,9.84,7.93,7.9,1.825,2.83,2.7701,2.1,0.74,NA,NA,NA,NA,NA,NA,NA
3595,2001,232,26,Eucalyptus rigens,Lignotuber,Semiarid,0.2552,10.73,10.09,9.26,8.68,1.44,2.9,4.0118,2.4,0.83,NA,NA,NA,NA,NA,NA,NA
3595,2001,232,28,Eucalyptus rigens,Lignotuber,Semiarid,0.2552,11.4,9.92,8.54,8.19,2.295,3.25,4.7695,2.39,0.74,NA,NA,NA,NA,NA,NA,NA
3606,2001,224,13,Eucalyptus creta,Seeder,Semiarid,0.2043,9.95,10.1,8.06,7.54,2.225,2.01,2.3772,1.52,0.76,NA,UniqueID,6,65.013,10.836,13.387,27.34856133
3606,2001,224,14,Eucalyptus creta,Seeder,Semiarid,0.2043,8.54,9.11,6.41,6.94,2.15,1.66,3.0831,1.28,0.77,NA,UniqueID,5,63.273,12.655,13.029,20.52252603
3606,2001,224,15,Eucalyptus creta,Seeder,Semiarid,0.2043,8.4,8.13,6.46,6.13,1.97,1.52,3.4971,1.11,0.73,NA,UniqueID,7,98.647,14.092,20.313,28.20822968
3657,2001,221,30,Eucalyptus distuberosa subsp. aerata,Seeder,Arid,0.1442,8.77,9.52,6.66,7.4,2.115,2.08,1.9651,1.64,0.79,NA,UniqueID,6,54.373,9.062,11.196,27.66932981
3657,2001,221,31,Eucalyptus distuberosa subsp. aerata,Seeder,Arid,0.1442,8.64,8.3,6.99,6.56,1.695,1.67,1.6834,1.29,0.77,NA,UniqueID,6,52.338,8.723,10.777,31.09064988
3657,2001,221,32,Eucalyptus distuberosa subsp. aerata,Seeder,Arid,0.1442,8.52,7.71,5.6,6.87,1.88,1.63,2.1457,1.23,0.75,NA,UniqueID,7,52.471,7.496,10.805,24.45402433
3660,2001,221,21,Eucalyptus frenchiana,Seeder,Arid,0.1405,10.98,9.33,7.91,6.96,2.72,2.28,2.5536,1.9,0.83,NA,UniqueID,6,57.297,9.549,11.798,22.43773496
3660,2001,221,22,Eucalyptus frenchiana,Seeder,Arid,0.1405,10.96,10.23,8.09,8.62,2.24,2.98,2.4041,2.35,0.79,NA,UniqueID,7,62.18,8.883,12.804,25.86414875
3660,2001,221,23,Eucalyptus frenchiana,Seeder,Arid,0.1405,7.86,8,5.32,6.57,1.985,1.48,2.0377,1.24,0.84,NA,UniqueID,7,57.508,8.215,11.842,28.22201502
3679,2001,222,36,Eucalyptus caesia subsp. caesia,Lignotuber,Arid,0.1651,7.36,7.34,5.17,5.6,1.965,1.28,1.9125,0.93,0.73,NA,UniqueID,6,63.446,10.574,13.064,33.17437908
3679,2001,222,37,Eucalyptus caesia subsp. caesia,Lignotuber,Arid,0.1651,7.05,7.57,5.41,5.17,2.02,1.23,1.8772,0.82,0.67,NA,UniqueID,6,70.075,11.679,14.429,37.32953335
3679,2001,222,38,Eucalyptus caesia subsp. caesia,Lignotuber,Arid,0.1651,10.21,10.08,7.66,7.62,2.505,2.57,2.486,1.59,0.62,NA,UniqueID,6,91.256,15.209,18.791,36.7079646
3704,2001,220,6,Eucalyptus lehmannii subsp. parallela,Lignotuber,Semiarid,0.2489,10.44,9.18,8.14,6.58,2.45,2.07,1.3655,1.69,0.82,NA,UniqueID,6,56.014,9.336,11.534,41.02087148
3704,2001,220,7,Eucalyptus lehmannii subsp. parallela,Lignotuber,Semiarid,0.2489,10.64,10.47,8.35,8.77,1.995,2.93,1.4736,2.29,0.78,NA,UniqueID,6,39.783,6.63,8.192,26.99714984
3704,2001,220,8,Eucalyptus lehmannii subsp. parallela,Lignotuber,Semiarid,0.2489,8.04,9.41,6.54,7.53,1.69,1.94,1.1864,1.58,0.81,NA,UniqueID,7,41.362,5.909,8.517,34.86345246
3710,2001,238,10,Eucalyptus preissiana subsp. lobata,Lignotuber,Semiarid,0.3315,10.99,10.29,7.98,7.24,3.03,1.92,10.6513,1.31,0.68,NA,UniqueID,6,227.332,37.889,46.811,21.34312244
3710,2001,238,11,Eucalyptus preissiana subsp. lobata,Lignotuber,Semiarid,0.3315,9.02,9.78,6.17,6.61,3.01,1.31,12.185,0.91,0.69,NA,UniqueID,7,233.065,33.295,47.991,19.12720558
3710,2001,238,12,Eucalyptus preissiana subsp. lobata,Lignotuber,Semiarid,0.3315,8.61,8.4,6.37,6.49,2.075,1.21,13.7896,0.92,0.76,NA,UniqueID,6,237.961,39.66,48.999,17.25655567
3742,2001,231,9,Eucalyptus sp. 'Sullivan Soak' (aff. horistes),Lignotuber,Semiarid,0.2023,8.71,9.22,7.33,7.51,1.545,2.27,0.5106,1.84,0.81,NA,UniqueID,10,20.162,2.016,4.152,39.48687818
3742,2001,231,11,Eucalyptus sp. 'Sullivan Soak' (aff. horistes),Lignotuber,Semiarid,0.2023,7.07,7.29,6.07,5.97,1.16,1.7,0.258,1.36,0.8,NA,UniqueID,10,14.473,1.447,2.98,56.09689922
3742,2001,231,12,Eucalyptus sp. 'Sullivan Soak' (aff. horistes),Lignotuber,Semiarid,0.2023,11.09,10.92,8.67,9.01,2.165,3.48,0.509,2.8,0.8,NA,UniqueID,10,19.883,1.988,4.094,39.06286837
3766,2001,229,22,Eucalyptus petraea,Lignotuber,Arid,0.144,8.05,7.69,5.94,5.69,2.055,1.25,3.2803,0.95,0.76,NA,UniqueID,9,115.937,12.882,23.873,35.34341371
3766,2001,229,23,Eucalyptus petraea,Lignotuber,Arid,0.144,10.53,10.19,9.61,8.45,1.33,2.73,2.1854,2.15,0.79,NA,UniqueID,8,75.95,9.494,15.639,34.75336323
3796,2002,207,20,Eucalyptus blakelyi,Combination,Semiarid,0.4651,11.62,10.83,9.48,8.37,2.3,3.56,3.2956,2.13,0.6,NA,UniqueID,8,127.783,15.973,23.891,38.77381964
3796,2002,207,22,Eucalyptus blakelyi,Combination,Semiarid,0.4651,9.71,10.07,7.18,7.63,2.485,2.16,2.5856,1.52,0.7,NA,UniqueID,8,94.919,11.865,17.746,36.71062809
3796,2002,207,23,Eucalyptus blakelyi,Combination,Semiarid,0.4651,11.1,10.6,9.06,8.31,2.165,3.04,3.187,1.83,0.6,NA,UniqueID,7,124.512,17.787,23.279,39.06871666
3797,2002,241,16,Eucalyptus neglecta,Lignotuber,Humid,0.78,9.44,9.2,7.19,7.32,2.065,2.41,3.9994,1.68,0.7,NA,UniqueID,6,236.009,39.335,44.125,59.01110167
3797,2002,241,17,Eucalyptus neglecta,Lignotuber,Humid,0.78,9.69,9.53,7.89,7.46,1.935,1.78,3.3576,1.19,0.67,NA,UniqueID,6,187.076,31.179,34.976,55.71717894
3816,2002,206,5,Eucalyptus singularis,Seeder,Arid,0.1855,10.83,9.57,8.45,6.88,2.535,2.49,2.7027,1.96,0.79,NA,UniqueID,9,68.034,7.559,12.72,25.17260517
3816,2002,206,6,Eucalyptus singularis,Seeder,Arid,0.1855,9.54,9.42,7.89,7.54,1.765,2.33,2.4043,1.83,0.79,NA,UniqueID,8,59.337,7.417,11.094,24.6795325
3816,2002,206,7,Eucalyptus singularis,Seeder,Arid,0.1855,9.83,9.23,7.65,7.13,2.14,2.32,2.4185,1.85,0.8,NA,UniqueID,8,64.964,8.121,12.146,26.86127765
4172,2002,200,21,Eucalyptus largiflorens,Combination,Hyperarid,0.046,9.35,9.69,6.64,6.61,2.895,1.31,2.3685,1.06,0.81,NA,UniqueID,6,80.017,13.336,14.96,33.78382943
4172,2002,200,24,Eucalyptus largiflorens,Combination,Hyperarid,0.046,6.44,6.43,4.54,5.22,1.555,0.99,3.2749,0.87,0.88,NA,UniqueID,7,118.236,16.891,22.106,36.10369782
4179,2002,203,10,Eucalyptus normantonensis,Lignotuber,Arid,0.1211,7.99,7.43,6.06,5.47,1.945,1.5,2.0936,1.08,0.72,NA,UniqueID,6,67.764,11.294,12.669,32.36721437
4179,2002,203,11,Eucalyptus normantonensis,Lignotuber,Arid,0.1211,6.38,6.51,5.17,5.09,1.315,1.21,3.3629,0.95,0.79,NA,UniqueID,8,141.472,17.684,26.45,42.06845282
4183,2002,202,21,Eucalyptus melanophloia nana,Combination,Arid,0.1493,7.93,8.13,5.89,5.65,2.26,1.29,0.7309,0.91,0.71,NA,UniqueID,6,35.647,5.941,6.665,48.77137775
4183,2002,202,22,Eucalyptus melanophloia nana,Combination,Arid,0.1493,6.7,6.98,5.23,5.04,1.705,1.09,1.3122,0.72,0.66,NA,UniqueID,9,73.153,8.128,13.677,55.74836153
4183,2002,202,23,Eucalyptus melanophloia nana,Combination,Arid,0.1493,6.45,7.32,5.55,4.41,1.905,1.19,1.6033,0.85,0.71,NA,UniqueID,8,76.336,9.542,14.272,47.61180066
4184,2002,202,8,Eucalyptus nudicaulis,Lignotuber,Arid,0.1631,7.81,7.74,6.19,5.95,1.705,1.13,2.5449,0.78,0.69,NA,UniqueID,7,110.051,15.722,20.576,43.24374239
4184,2002,202,9,Eucalyptus nudicaulis,Lignotuber,Arid,0.1631,6.7,6.57,5.15,4.99,1.565,0.82,2.1762,0.57,0.7,NA,UniqueID,6,110.658,18.443,20.689,50.84918666
4184,2002,202,11,Eucalyptus nudicaulis,Lignotuber,Arid,0.1631,5.6,5.3,4.63,4.37,0.95,0.74,2.1865,0.51,0.69,NA,UniqueID,8,96.454,12.057,18.033,44.11342328
4231,2002,244,20,Eucalyptus camaldulensis obtusa,Combination,Semiarid,0.3313,9.74,10.01,8.05,7.63,2.035,2.69,2.7789,1.5,0.56,NA,UniqueID,5,206.489,41.298,41.331,74.30602037
4231,2002,244,21,Eucalyptus camaldulensis obtusa,Combination,Semiarid,0.3313,10.95,10.68,8.8,8.08,2.375,2.47,2.8437,1.44,0.58,NA,UniqueID,6,184.169,30.695,34.433,64.76386398
4231,2002,244,22,Eucalyptus camaldulensis obtusa,Combination,Semiarid,0.3313,11.1,10.42,9.22,8.46,1.92,3.33,3.6424,1.82,0.55,NA,UniqueID,6,234.82,39.137,43.903,64.46848232
4258,2002,245,10,Eucalyptus camaldulensis subsp. refulgens,Combination,Arid,0.0998,11.83,11.66,8.71,9.4,2.69,3.91,2.886,2.37,0.61,NA,UniqueID,7,180.193,25.742,33.689,62.43693694
4258,2002,245,12,Eucalyptus camaldulensis subsp. refulgens,Combination,Arid,0.0998,10.44,10.96,8.51,8.3,2.295,2.79,2.2556,1.67,0.6,NA,UniqueID,7,186.385,26.626,34.847,82.63211562
4279,2002,201,13,Eucalyptus rowleyi,Lignotuber,Arid,0.0767,7.23,7.19,6.03,6.07,1.16,1.25,5.5159,0.99,0.79,NA,UniqueID,10,184.9,18.49,34.57,33.52127486
4279,2002,201,15,Eucalyptus rowleyi,Lignotuber,Arid,0.0767,6.57,6,5.48,4.96,1.065,0.82,5.2294,0.8,0.98,NA,UniqueID,7,183.665,26.238,34.339,35.12162007
4283,2002,200,25,Eucalyptus lucasii,Lignotuber,Arid,0.0925,9.6,9.36,7.39,7.53,2.02,2.23,3.6037,1.69,0.76,NA,UniqueID,8,127.619,15.952,23.86,35.41332519
4283,2002,200,27,Eucalyptus lucasii,Lignotuber,Arid,0.0925,9.48,9.28,7.55,7.35,1.93,2.47,2.5781,1.75,0.71,NA,UniqueID,8,139.819,17.477,26.141,54.23335014
4283,2002,200,28,Eucalyptus lucasii,Lignotuber,Arid,0.0925,9.36,9.48,7.6,7.52,1.86,2.41,3.364,1.76,0.73,NA,UniqueID,9,133.469,14.83,24.954,39.67568371
4303,2002,200,29,Eucalyptus gongylocarpa,Combination,Arid,0.0838,9.63,9.27,7.08,7.29,2.265,2.17,0.6709,1.32,0.61,NA,UniqueID,9,27.874,3.097,5.211,41.54717544
4303,2002,200,30,Eucalyptus gongylocarpa,Combination,Arid,0.0838,9.78,10.14,6.85,6.57,3.25,2.38,1.6371,1.42,0.6,NA,UniqueID,8,58.182,7.273,10.878,35.53967381
4303,2002,200,31,Eucalyptus gongylocarpa,Combination,Arid,0.0838,8.27,8.73,6.37,6.16,2.235,1.05,1.0346,0.65,0.62,NA,UniqueID,8,43.821,5.478,8.193,42.35549971
5233,2010,300,25,Eucalyptus camaldulensis subsp. minima,Combination,Arid,0.1081,9.53,9.84,7.47,7.77,2.065,2.04,2.5841,1.23,0.6,NA,UniqueID,6,102.816,17.136,32.405,39.7879339
5233,2010,300,27,Eucalyptus camaldulensis subsp. minima,Combination,Arid,0.1081,10.84,9.15,8.77,7.18,2.02,1.98,2.3129,1.12,0.57,NA,UniqueID,8,99.763,12.47,31.443,43.13329586
5233,2010,300,28,Eucalyptus camaldulensis subsp. minima,Combination,Arid,0.1081,11.71,10.98,9.1,8.23,2.68,3.15,1.3871,1.64,0.52,NA,UniqueID,7,90.63,12.947,28.564,65.33775503
9999,1993,29,6,Eucalyptus flindersii,Lignotuber,Arid,0.1907,9.24,9.14,7.03,7.31,2.02,2.13,3.2845,1.38,0.65,NA,UniqueID,10,162.361,16.236,33.025,49.43248592
9999,1993,29,7,Eucalyptus flindersii,Lignotuber,Arid,0.1907,8.01,7.67,5.55,6.24,1.945,1.39,3.2047,0.94,0.68,NA,UniqueID,10,119.01676,11.90168,21.86175,37.13819078
9999,1993,29,9,Eucalyptus flindersii,Lignotuber,Arid,0.1907,7.96,7.73,6.67,6.15,1.435,1.74,2.6534,1.12,0.64,NA,UniqueID,9,119.39049,13.26561,21.9304,44.99528529
